trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
13.73,16.2,0.02575,0.95019996,0.11585,1.2550157,,0.97,1.52,10,10,25.36
4.32,16.05,0.00252,0.98420995,0.03437,1.4589016,,,0.999,2,7,19.74
,,,,,,,,,,,42.68
,,,,,,,,,,,29.13
27.54,27.65,0.00068000006,0.75331,0.10241,1.5560228,,2.61,0.475,5,6,30.18
-4.92,7.58,0.01051,0.74097,-0.06458,0.39790985,,4.1,1.775,3,2,17.87
2.78,3.29,0.002,0.81604,0.17457001,3.113011,,2.99,0.534,3,6,21.36
13.19,13.46,0.00084,0.76391,0.089449994,1.6481643,,1.69,1.12,3,5,11.78
,,,,,,,,,,,24.09
-1.21,-0.32,0.1249,0.51277,,69.66751,,,0.142,10,10,56.41
,,,,,,,,,,,20.05
0.32,2.74,0.34025002,0.66464996,0.09259,1.077203,,,1.155,,,14.75
-10.48,-0.07,0.01796,0.67455,-0.70742995,0.11722845,,11.94,1.106,2,1,26.14
0.76,2.36,0.00419,0.8199,0.017819999,0.6442089,,1.03,1.163,5,9,30.67
7.85,14.21,0.048639998,0.93135,0.10892,6.419027,,,1.325,8,4,16.94
6.48,9.96,0.204,0.72666,0.05143,0.7881171,,5.13,1.199,2,2,20.69
,,,,,,,,,,,21.28
6.52,9.3,0.54767,0.21996,0.03528,0.7804545,,1.58,0.106,6,9,20.41
11.81,16.78,0.11043,0.78842,0.44605,17.990267,,0.51,1.078,1,3,17.07
-1.08,2.39,0.0050199996,0.88568,-0.16947001,10.229671,,0.6,1.503,1,5,20.13
11.57,13.57,0.00209,0.72399,0.33219,8.01166,,2.23,0.718,5,3,25.95
4.28,3.05,0.02081,0.95768,0.27586,5.5220003,,1.47,1.644,7,8,31.82
22.12,31.01,0.00056,0.88548,0.00994,0.23288609,,0.82,0.442,3,1,15.23
8.71,12.32,0.13762,0.8046,0.27164,11.948614,,0.84,1.268,4,2,15.82
2.52,3.04,0.00014999999,0.87593,0.10216,2.7939692,,1.62,0.72,10,10,26.07
,1.29,0.022669999,1.02912,-0.03029,0.39981452,,,1.562,2,3,21.23
3.15,5.45,0.0010800001,0.85196,0.12998,3.4555366,,2.49,0.771,6,5,22.77
3.62,3.81,0.00187,0.83626,0.13769001,2.70111,,2.11,0.578,6,7,22.02
14.89,22.99,0.00161,0.79643,0.28983,9.378061,,,1.208,10,10,34.08
0.13,9.77,0.0007,0.78616995,0.00607,5.148276,,2.9,0.384,4,5,21.39
1.81,9.96,0.16407,0.75978994,0.02359,0.7824494,,3.47,1.033,4,2,16.43
1.93,2.95,0.00026,0.5725,0.20051001,1.6077266,,4.98,1.099,3,3,18.08
,,,,,,,,,,,20.59
3.19,2.89,0.21038,0.6922,0.07086,0.8819725,,0.81,2.188,1,2,24.76
4.23,7.43,0.06097,0.74657,0.02834,0.353559,,2.87,1.718,7,3,18.54
-6.9,11.16,0.17306,0.82803,-0.039470002,0.6915292,,,1.331,2,1,14.14
11.04,13.37,0.00054000004,0.73857003,0.36269,13.758769,,0.97,0.89,1,5,15.06
-6.28,6.78,0.0028900001,0.85186994,-0.42470002,6.412925,,0.33,1.239,1,3,18.18
146.91,98.72,0.02135,0.79962,0.1263,1.2551187,,,0.698,3,6,26.91
,,,,,,,,,,,20.92
19.33,23.65,0.0062300004,0.96712995,0.17247999,5.4939857,,0.75,0.954,9,7,30.12
-0.63,0.53,,0.41243,-0.07353,0.82665384,,1.9,1.125,,,21.3
-12.63,10.19,0.00115,0.66856,-0.21404,1.7811683,,4.18,1.0,6,8,37.35
7.52,9.44,0.0011,0.90485,0.16520001,4.469364,,1.47,0.891,7,3,21.07
1.54,2.07,0.2738,0.68083,0.22843,8.880014,,,0.718,9,9,29.23
4.57,5.27,0.00091,0.58367,0.39655,3.838807,,7.81,0.68,3,1,31.32
5.18,7.35,0.23322001,0.62419,0.16950001,2.6970317,,2.92,1.413,8,7,24.58
23.63,14.79,0.0031299999,0.7857,0.06482,0.4742698,,3.66,1.499,7,3,30.49
,,,,,,,,,,,24.4
2.56,3.12,0.00429,0.79134005,0.24082,2.3606567,,1.6,2.215,4,5,37.72
9.92,13.85,0.00412,0.86218,0.17128,5.757545,,1.35,0.901,6,10,13.13
14.39,17.01,0.03209,0.92844003,0.45418,17.678793,,0.87,1.066,7,5,16.27
5.88,6.62,0.20805,0.78952,0.08270001,1.3631543,,3.69,0.904,2,3,17.11
15.79,16.02,0.00452,0.86403,0.30462,2.5852363,,3.23,0.785,8,9,26.53
35.95,44.37,0.01539,0.98802,0.20820999,7.3544555,,,1.147,5,8,13.1
68.16,81.04,0.39780998,0.34874,0.19740999,6.0079656,,0.37,0.749,6,7,22.2
,,,,,,,,,,,38.6
0.39,1.74,0.00753,0.70579004,0.01944,0.9678182,,,2.595,9,6,25.94
2.08,3.1,0.16137,0.77674,0.17464,5.924708,,1.47,0.927,2,4,13.09
8.56,11.22,0.10493,0.74745005,0.18586999,5.664326,,0.92,1.005,9,3,24.89
-0.16,0.3,0.01282,0.68697,-0.028210001,1.0002509,,6.59,0.949,5,6,27.76
12.04,21.16,0.01382,0.84702003,0.16036,7.9657526,,,1.219,10,10,16.41
-3.0,3.27,0.00103,0.71558,-0.21114,3.2752824,,2.93,0.498,6,9,20.52
3.6,3.67,0.00168,0.81351,0.26001,4.472945,,2.19,0.497,4,4,23.27
4.39,6.71,0.00338,0.94391,0.15208,3.4494104,,2.95,1.254,3,2,15.43
,,,,,,,,,,,28.95
-1.14,,1.0000001e-05,0.43814,5.26266,46.656124,,7.39,1.11,,,22.32
1.48,1.86,0.00316,0.92623,0.12975,2.18178,,3.35,0.48,1,2,26.02
3.43,4.21,0.01407,0.83239996,0.10281,2.9384072,,0.99,1.101,8,10,19.61
-3.61,2.71,0.00278,0.54613996,,-7.010611,,13.2,1.594,2,1,11.2
-1.12,6.91,0.0146200005,1.0239199,-0.00701,0.4966232,,2.75,1.098,3,1,31.97
8.03,13.73,0.00124,0.78283,0.1503,4.7681246,,1.92,1.304,6,2,23.92
2.53,4.49,0.00029,0.68288004,0.0448,0.93687963,,3.33,0.969,1,1,28.48
6.36,8.08,0.0137600005,0.12686,0.28430998,0.65761715,,1.35,0.592,10,7,18.55
5.08,6.72,0.00509,0.86157,0.16407,2.4860754,,3.02,1.134,4,7,23.86
18.01,12.98,0.00748,0.81095004,0.13035,1.324276,,2.17,1.617,8,8,32.82
463.6,497.31,0.04682,0.85099,0.16437,2.5733836,,,1.131,10,10,20.27
-0.94,0.76,0.0032,0.95214,-0.047709998,0.38765806,,5.41,0.94,1,1,13.65
0.4,0.89,0.00082,1.0283899,0.022880001,1.4858166,,1.19,1.346,10,7,11.47
10.71,15.58,0.00123,0.96551,0.21068001,4.5662684,,1.35,1.603,2,3,19.84
,,,,,,,,,,,24.67
,,,,,,,,,,,24.39
13.14,14.85,0.00913,0.97161,0.12359,1.4284334,,1.45,1.458,2,3,19.14
3.9,4.43,0.28551,0.52355,0.16619,1.9938673,,4.62,1.653,2,3,41.66
,,,,,,,,,,,21.99
2.07,2.27,0.00337,0.74041003,0.15585,2.5491643,,4.39,0.709,2,3,31.82
1.0,1.46,0.0029199999,0.66954005,0.255,8.223792,,8.28,0.888,1,1,18.14
5.48,5.57,0.00366,0.7017,0.15042,2.5860627,,7.04,1.61,5,3,25.15
2.1,2.91,0.07819,0.73403,0.08247,1.128726,,3.88,0.858,3,3,28.3
3.85,4.11,0.120249994,0.88858,0.02063,0.348032,,0.65,1.638,3,6,52.12
4.89,5.16,0.0040700003,1.02444,0.26459,3.8336895,,,1.809,2,3,22.43
0.48,5.06,0.02228,0.77892,0.02237,1.8089291,,2.01,1.101,10,3,17.61
3.79,6.23,0.41965,0.43942,0.20267001,6.7621408,,1.54,0.994,10,10,13.89
38.46,46.9,0.010670001,0.88272005,0.14840001,4.2362537,,,0.862,9,9,12.05
,,,,,,,,,,,21.88
7.9,7.2,0.005,0.81893,0.19556999,1.290062,,2.32,2.67,1,1,35.01
,,,,,,,,,,,50.99
1.61,1.61,0.32526,0.18023,0.54963,4.7227287,,4.53,0.649,1,1,26.8
3.84,5.57,0.00214,0.72693,0.14262,2.2683263,,,1.444,6,3,17.77
6.45,6.15,0.0113,0.84783,0.30244,12.043387,,,1.208,10,6,13.92
-2.06,1.35,0.16229,0.68885005,-0.020499999,0.2611132,,3.27,1.783,10,10,14.99
-2.2,0.13,0.04103,0.70274,-0.11806,0.21996218,,5.39,2.154,3,6,51.99
1.05,1.47,0.03303,0.97689,0.09178001,1.7371361,,3.32,1.327,5,7,30.38
8.76,8.55,0.01792,0.68328005,0.13097,1.8045732,,1.5,0.91,4,9,27.64
6.56,8.82,0.00159,0.76945,0.0992,2.5814419,,2.74,0.534,6,7,22.06
0.37,2.74,0.00048000002,0.69962,0.03622,2.674644,,3.92,0.557,5,6,24.59
2.55,8.4,0.00871,0.72477996,0.0456,1.4322124,,3.92,1.244,6,4,14.19
5.97,6.96,0.00093999994,0.6763,0.17596,4.5368237,,2.44,0.43,3,5,28.57
20.26,26.34,0.00458,0.84016997,0.13278,3.490005,,1.58,1.519,6,4,29.48
20.22,21.37,0.0075499997,0.82018995,0.25261,3.0669804,,4.03,1.329,6,3,32.1
8.71,9.25,0.05919,0.8617,0.055770002,0.5686363,,2.5,1.593,2,3,12.3
4.41,4.93,0.00185,0.85580003,0.106809996,1.7511655,,4.18,0.469,5,6,30.79
,,,,,,,,,,,21.04
,,,,,,,,,,,21.04
5.02,7.03,0.00178,0.79592,0.22212,4.1920924,,5.48,0.632,8,9,28.45
12.79,14.13,0.00358,0.84775,0.26885,2.8783746,,3.45,1.157,2,6,26.07
3.75,4.74,0.00435,0.97016996,0.15170999,3.29381,,1.56,1.19,4,4,22.06
1.0,1.82,0.00092,0.78269994,0.08903,2.3977423,,4.96,0.824,3,1,31.32
5.35,9.33,0.00312,0.83494,0.0696,1.8265437,,1.71,1.281,7,8,25.21
,,,,,,,,,,,32.44
,,,,,,,,,,,24.55
,,,,,,,,,,,23.87
1.24,1.86,0.034560002,0.98017997,0.15262,4.141758,,,4.356,5,8,50.97
,,,,,,,,,,,20.82
6.74,14.51,0.0017200001,0.58485,0.046090003,0.75730896,,4.99,1.358,1,4,19.91
6.58,11.02,0.0026800002,0.87429,0.06286,1.938644,,2.06,0.347,3,1,20.02
15.48,14.43,0.00409,0.78215,0.04759,0.45566177,,4.3,1.356,9,5,35.43
-0.67,1.75,0.23742001,0.55088,-0.01265,0.5671858,,,1.85,,,60.71
11.06,11.01,0.10102,0.80578005,0.47262,10.747989,,3.23,0.532,4,9,13.05
1.98,6.12,0.061090004,0.96856004,0.1086,10.2410965,,,1.172,8,9,18.9
5.13,4.03,0.00115,0.75549006,0.22809,2.8427932,,3.39,0.585,5,4,27.23
11.72,12.86,0.0073,0.9275,0.16202,1.4712999,,1.14,1.563,5,3,21.42
8.4,12.01,0.0062300004,1.02733,0.05756,0.8570484,,0.13,2.204,1,1,16.01
,,,,,,,,,,,27.56
,,,,,,,,,,,25.99
5.0,9.59,0.01202,0.93767,0.03566,1.7196982,,0.26,1.105,4,3,36.91
,,,,,,,,,,,24.91
-0.06,0.92,0.21474001,0.58401,-0.029509999,3.8540342,,,0.545,10,10,76.98
1.74,1.32,0.54725,0.01556,0.81457,1.079067,,,,,,52.54
,,,,,,,,,,,44.0
,,,,,,,,,,,19.36
,,,,,,,,,,,22.55
0.51,,,0.15345,1.3426,13.394201,,4.84,0.531,,,45.17
7.01,10.76,0.00126,0.78492,0.21393,5.0461698,,2.41,1.413,1,1,15.39
,,,,,,,,,,,27.21
,,,,,,,,,,,21.95
,,,,,,,,,,,25.32
1.53,2.3,0.00415,0.7514,0.17366,4.9569364,,,0.412,2,3,14.29
,,,,,,,,,,,27.04
-2.08,7.62,0.0053399997,0.90586,-0.061100002,3.0906935,,,1.563,5,7,28.52
,,,,,,,,,,,20.82
,,,,,,,,,,,20.82
4.09,,,0.21044001,,,,7.1,,,,20.66
,,,,,,,,,,,22.87
,,,,,,,,,,,21.34
,,,,,,,,,,,22.16
-0.37,0.66,0.08561,0.6593,-0.01328,0.04302722,,,2.638,9,10,45.44
3.76,3.94,0.01449,0.88018996,0.16947001,5.1633835,,3.36,0.924,6,5,23.45
,,,,,,,,,,,22.7
,,,,,,,,,,,22.21
,,,,,,,,,,,20.82
0.1,0.04,0.38942,0.5417,0.141,0.71937287,,0.89,0.143,,,34.8
7.5,9.43,0.3402,0.38464,0.20972,13.078151,,0.63,0.968,3,5,24.78
3.57,3.59,0.029070001,1.00761,0.34118998,3.101812,,0.78,1.834,1,2,44.88
7.99,10.08,0.097950004,0.75556,0.14716,2.1751943,,1.48,1.053,6,5,27.02
8.83,11.21,0.02169,1.0659,0.08902001,1.7840086,,2.23,1.546,10,9,14.62
6.32,11.68,0.08022001,0.81198,0.12209,2.38943,,2.52,2.518,9,8,20.71
34.79,47.23,0.02582,0.89185995,0.30141002,8.063705,,,0.11,10,10,18.04
2.11,2.21,0.00254,0.81751,0.29540002,2.5293705,,3.87,1.206,6,1,16.85
,,,,,,,,,,,23.39
1.33,,,0.22902,2.97742,26.14759,,7.71,1.065,,,16.45
13.44,21.28,0.0042,0.96583,0.04858,0.65222317,,2.29,0.883,1,1,23.06
3.88,4.45,0.02841,0.95935994,0.06432,1.2932814,,2.1,1.261,2,8,10.86
-1.24,0.51,0.11653,0.68021005,-0.33686,1.7254757,,,2.75,3,2,25.49
6.04,8.13,0.00819,0.56632,0.19768,6.3034267,,0.88,0.655,3,8,26.39
52.28,34.73,0.019199999,0.9953,0.27910998,1.3511714,,0.84,0.299,3,2,22.63
4.08,5.58,0.012159999,0.82117,0.071550004,2.045716,,1.85,1.034,8,6,32.84
-2.46,2.42,0.01616,1.0229499,-0.19192,4.056904,,,1.034,5,4,62.5
1.75,,,0.17151,-0.50365,16.495672,,7.69,1.417,,,16.64
,,,,,,,,,,,21.26
,,,,,,,,,,,50.87
,,,,,,,,,,,50.87
,,,,,,,,,,,50.87
,,,,,,,,,,,21.26
,,,,,,,,,,,26.76
22.63,19.8,0.0068300003,0.81328005,0.090229996,1.2608384,,1.84,0.873,1,1,19.77
2.23,6.11,0.00087,0.87247,0.04636,1.8300877,,2.6,0.611,3,6,29.17
,,,,,,,,,,,24.87
1.44,5.21,0.0029,0.88138,0.25198,4.681299,,0.24,1.096,8,3,16.7
2.95,,0.00058,0.27153,14.79541,72.752594,,8.62,1.364,,,27.27
,,,,,,,,,,,15.66
7.95,9.09,2.0000001e-05,0.5135,0.28609,2.6173162,,3.93,0.836,1,2,24.35
,,,,,,,,,,,28.73
3.74,4.71,0.02034,0.75929,0.11704001,2.826615,,1.93,0.982,1,1,24.67
4.6,6.29,0.01118,0.99751,0.18506001,8.575093,,,0.555,7,9,11.58
2.91,4.15,0.00206,0.83605003,0.12684,2.3550782,,3.35,1.599,2,1,20.28
2.54,4.32,0.06323,0.85978997,0.26899,6.6197214,,1.38,0.996,10,8,23.28
3.53,4.03,0.03079,0.93034,0.13106,2.6045861,,1.56,0.812,2,4,15.86
-7.46,-0.73,0.09121,0.15347,-0.95238,0.6595484,,,2.737,7,6,56.23
9.26,12.73,0.07851,0.79692,0.10363,3.7100613,,0.85,1.153,7,5,29.35
0.32,0.33,0.8489,0.120459996,0.14051,1.7124333,,1.25,1.062,6,8,16.22
6.98,6.18,0.00928,0.91475,0.40346,10.206814,,6.27,1.681,10,10,13.98
0.46,2.17,0.0115600005,1.0036399,0.02735,1.489148,,5.74,2.208,4,2,25.65
5.64,8.14,0.00565,0.88,0.19479,3.571502,,1.81,1.372,9,7,27.95
-1.52,-0.87,0.00514,0.106759995,,Infinity,,,2.354,,,42.87
-7.04,3.68,0.25384,0.77318,-0.11525,1.1232505,,2.71,1.674,6,6,37.78
9.06,15.82,0.00429,0.94304,0.22958,14.549201,,,1.064,4,8,14.42
18.77,20.34,0.02052,0.89282,0.19793,2.9914834,,2.49,0.98,4,7,30.53
3.62,4.32,0.00154,0.66290003,0.15745,3.0333235,,4.09,0.486,2,7,32.98
,,,,,,,,,,,20.72
,,,,,,,,,,,22.05
7.05,6.2,0.00529,0.27118,0.26951998,1.8701781,,5.63,1.087,,,56.39
4.79,5.17,0.00029999999,0.91470003,0.18385,2.6877718,,3.07,0.714,7,2,23.59
2.39,5.63,0.13324,0.85129,0.11033,2.8364038,,1.03,1.432,5,6,22.25
-0.94,-1.32,0.42773,0.50603,-0.56527,0.39459416,,,1.364,10,9,44.06
-0.03,4.18,0.0072899996,1.02093,-0.00096000003,1.3246582,,,1.358,1,2,11.48
-3.51,4.85,0.0053899996,0.93505996,-0.1125,2.8028696,,4.2,1.064,6,3,10.66
8.24,13.25,0.06486,0.78788,0.15441,6.6207643,,1.06,0.899,6,5,28.26
-1.88,5.72,0.0026800002,0.90599996,-0.01968,0.8835805,,2.45,1.328,5,2,25.31
4.67,3.93,0.00014999999,0.67513,0.16896999,0.95316106,,4.4,1.506,3,4,32.19
-0.2,-0.73,0.014199999,0.79940003,-0.01749,0.5820881,,6.93,2.155,6,9,13.1
0.1,,0.85713995,0.00039,0.30294,19.806871,,,,,,46.44
,,,,,,,,,,,22.05
4.09,4.75,0.0012899999,0.85699,0.02686,0.52234966,,2.47,1.151,4,2,15.95
5.19,6.12,0.00607,0.99491996,0.29209,2.236527,,2.7,1.612,2,2,17.28
0.19,0.25,0.01679,0.66581,0.05806,1.2086934,,4.29,0.494,1,1,29.25
0.52,0.49,0.24452,0.28415,0.46735,8.243149,,3.52,0.157,3,1,21.61
,,,,,,,,,,,23.75
8.93,10.53,0.0019400001,0.81181,0.03852,0.7230186,,2.26,1.126,1,4,14.35
-0.11,0.27,5e-05,0.52197,-0.05301,5.579459,,,0.171,,,18.44
3.97,4.57,0.003,0.93612,0.13797,1.5865728,,4.06,1.588,5,4,14.84
4.37,5.96,0.11517,0.88857,0.08109,1.2354429,,2.65,0.845,10,10,21.37
3.66,7.37,0.01385,0.93755996,0.0838,1.5160639,,5.54,2.187,9,9,33.21
2.08,3.09,8.0000005e-05,0.37383,0.22283001,0.644408,,,0.57,,,23.31
2.03,3.27,0.0004,0.7931,0.18338,2.629201,,5.67,0.74,5,5,23.48
4.67,6.2,0.0010899999,0.59139997,0.23858,2.0917494,,4.15,0.841,1,3,19.77
23.54,37.21,0.00404,0.99204004,0.20811,9.571265,,,1.417,10,10,38.72
-0.5,2.63,,0.53433996,-0.03528,0.94514906,,2.95,1.042,5,3,56.8
7.07,6.53,0.00226,0.89094,0.3716,8.662648,,2.62,1.029,8,6,20.65
2.73,4.65,0.00458,1.07787,0.16768,5.9189305,,0.47,1.552,1,2,17.03
-1.09,3.94,0.00274,0.72916,-0.051269997,2.238845,,4.27,1.064,4,6,25.42
7.57,15.26,0.00226,0.98684996,0.11979,3.4498737,,0.46,1.106,6,9,29.63
,,,,,,,,,,,25.42
,,,,,,,,,,,27.51
2.28,2.06,0.01316,0.94418997,0.16377,0.8645192,,2.01,0.504,1,1,14.72
3.86,4.51,0.00092,0.93179,0.08252,2.0688586,,1.35,0.866,7,5,14.38
15.44,24.15,0.00187,0.92404,0.13988,5.18464,,0.22,0.8,5,8,12.81
6.93,11.18,0.58886003,0.3986,0.10587,2.428492,,,0.487,10,10,24.63
-2.47,3.55,0.024,0.84101,-0.01619,0.38553464,,2.57,0.76,10,10,35.92
10.1,11.28,0.00636,1.00835,0.076069996,1.90074,,1.36,0.842,1,1,16.1
8.88,11.39,0.00322,0.87254995,0.11449,3.789714,,1.58,1.242,4,6,15.2
2.74,4.74,0.00588,0.91134,0.06529,2.129227,,1.23,0.727,5,3,21.06
0.43,0.89,0.00018999999,0.56293,0.04204,1.2182102,,4.82,0.702,1,2,17.42
4.57,6.83,0.00624,0.88151,0.06731,1.323636,,0.15,1.291,4,4,33.61
4.78,,0.00029999999,0.12848,3.77155,23.526958,,3.79,0.954,,,23.6
-1.22,-0.62,0.00302,0.34076,-0.99130994,20.232573,,15.34,2.09,,,32.15
7.76,8.09,0.020450002,0.75878,0.27687,3.9750857,,3.15,1.402,8,8,16.91
,,,,,,,,,,,23.44
,,,,,,,,,,,21.44
,,,,,,,,,,,22.01
7.98,11.58,0.00459,0.70295,0.04874,0.26813897,,,1.543,10,2,28.61
8.81,2.13,0.00035999998,0.61296004,0.72936,2.5151834,,3.32,1.019,3,3,28.21
1.34,0.46,0.00521,1.00481,0.26825002,7.8843064,,3.41,0.785,7,9,13.92
10.24,14.86,0.03952,0.98841006,0.05026,0.84813106,,0.5,1.237,10,10,32.98
3.24,4.5,0.60894,0.36793,0.11638,2.2140331,,,1.066,10,10,23.09
26.03,29.5,0.00212,0.93721,0.11519,2.2925158,,,1.311,4,1,15.61
7.8,9.7,0.00013,0.72185,0.07375,1.4369335,,3.08,1.049,9,6,18.57
23.88,31.34,0.0023700001,0.90296,0.060229998,1.2238472,,1.37,0.546,2,5,15.3
10.46,12.58,0.00217,0.82264,0.26448,6.1362085,,2.13,1.076,1,2,23.45
,,,,,,,,,,,20.4
35.31,47.34,0.00583,0.99176,0.16913,3.2518446,,,1.839,2,6,16.86
,,,,,,,,,,,30.82
19.8,24.6,0.0172,0.97006,0.42311,4.8403025,,,0.521,2,5,22.36
0.38,,,0.18011999,0.27438,16.468884,,7.52,1.015,,,49.56
,,,,,,,,,,,23.91
,,,,,,,,,,,23.65
3.33,3.63,0.20097,0.26806,0.43894002,3.7211044,,4.32,0.827,1,1,19.85
3.27,4.37,0.00127,0.79572,0.21093,2.5562146,,3.86,1.054,4,4,27.04
,,,,,,,,,,,22.77
,,,,,,,,,,,17.2
24.92,13.36,0.00484,0.80684,0.06356,0.40038675,,4.6,1.521,2,4,32.56
,,,,,,,,,,,22.05
,,,,,,,,,,,26.39
,,,,,,,,,,,25.82
,,,,,,,,,,,26.85
,,,,,,,,,,,24.28
,,,,,,,,,,,24.15
,,,,,,,,,,,21.83
,,,,,,,,,,,34.67
,,,,,,,,,,,21.53
,,,,,,,,,,,24.88
2.75,4.7,0.00033,0.63876,0.086689994,1.2543081,,5.23,0.384,1,7,18.73
13.91,18.35,0.0010800001,0.95781,0.36676,10.867089,,,0.351,8,7,22.72
-1.97,1.36,0.00937,0.88443,-0.07074,0.5210339,,4.24,1.527,4,1,14.04
,,,,,,,,,,,23.88
,,,,,,,,,,,23.3
,,,,,,,,,,,23.32
,,,,,,,,,,,21.64
,,,,,,,,,,,26.25
,,,,,,,,,,,22.1
,,,,,,,,,,,24.56
,,,,,,,,,,,23.36
7.05,9.85,0.00168,0.93626,0.11991999,4.570913,,0.89,0.832,6,7,29.28
-0.01,,4.0000003e-05,0.45611,-0.014249999,11.995257,,5.12,0.522,,,49.07
,,,,,,,,,,,23.16
,,,,,,,,,,,23.16
0.23,-0.08,0.07596,0.90882003,0.055999998,2.887618,,6.05,1.545,6,3,14.33
,,,,,,,,,,,31.96
,,,,,,,,,,,22.77
,,,,,,,,,,,22.77
5.22,7.34,0.00816,0.95287,0.22920999,12.697292,,0.57,0.787,7,1,17.53
7.9,8.86,0.13703,0.82414,0.54759,12.991778,,,0.883,5,9,21.3
,,,,,,,,,,,22.77
-0.08,-0.71,0.00635,0.96971,-0.00911,3.8797002,,4.59,1.274,5,4,12.86
,,,,,,,,,,,20.54
,,,,,,,,,,,22.12
,,,,,,,,,,,22.59
,,,,,,,,,,,24.28
,,,,,,,,,,,27.17
,,,,,,,,,,,24.19
,,,,,,,,,,,26.08
,,,,,,,,,,,25.03
,,,,,,,,,,,23.44
5.66,7.77,0.0022,0.84549004,0.112799995,4.1697297,,1.68,0.722,1,1,16.65
4.53,7.59,0.0108,0.94385004,0.08422,2.5999131,,0.64,1.406,5,8,23.33
10.85,13.13,0.00369,1.0217199,0.21722999,6.9879675,,,0.926,4,4,14.62
2.94,5.5,0.00279,0.89713997,0.09509,5.5291367,,0.7,0.662,1,1,22.04
,,,,,,,,,,,21.51
,,,,,,,,,,,20.1
,,,,,,,,,,,21.46
5.22,7.85,0.0134000005,0.91882,0.19025,9.944445,,,1.327,9,8,17.22
4.22,5.23,0.00154,0.79489,0.14975001,2.8742294,,2.95,0.398,4,4,27.46
1.15,1.35,0.00266,0.86281997,0.10933,3.2825594,,3.17,1.448,3,3,16.68
1.68,1.78,0.0053899996,0.9573,0.14368,1.0579283,,5.23,0.86,1,1,15.33
5.66,8.6,0.02063,1.00947,0.08121,1.616232,,,1.869,4,4,22.06
,,,,,,,,,,,21.37
,,,,,,,,,,,24.12
,,,,,,,,,,,51.42
1.18,1.29,0.00174,0.72269994,0.52915,19.386312,,1.3,0.609,4,3,7.31
8.72,14.64,0.010729999,0.94425005,0.024719998,0.30065432,,3.77,1.461,8,8,16.1
2.68,2.06,0.00404,0.88092005,0.31947002,4.615849,,6.14,1.065,2,2,21.82
3.71,9.4,0.73667,0.28563,0.03817,1.491119,,1.39,1.295,5,8,29.42
3.28,2.5,0.01202,0.75205004,0.40774,7.038863,,5.72,0.876,1,1,15.67
-6.71,3.4,0.00501,0.871,-0.085810006,0.6299943,,3.33,1.097,6,1,58.45
5.05,6.55,0.24809,0.70475996,0.11376,1.8169583,,0.63,0.568,9,10,21.83
11.36,13.21,0.07913,0.85472,0.11524,1.3949009,,,1.413,4,3,55.47
9.96,18.52,0.00266,0.94365996,0.11125,2.9496114,,1.36,0.742,3,1,18.66
,,,,,,,,,,,21.11
,,,,,,,,,,,20.53
6.32,5.55,0.15263,0.63277,0.11176,1.7115672,,2.28,1.947,9,3,25.7
,,,,,,,,,,,32.89
3.21,3.83,0.00147,0.82227,0.12467,2.0489109,,2.78,0.37,3,7,26.45
-0.09,2.43,0.07282,0.88414,0.00014999999,0.303334,,5.11,1.585,3,2,67.96
,,,,,,,,,,,46.93
,,,,,,,,,,,51.61
,,,,,,,,,,,37.57
,,,,,,,,,,,52.44
,,,,,,,,,,,49.24
,,,,,,,,,,,48.7
,,,,,,,,,,,20.03
,,,,,,,,,,,52.81
,,,,,,,,,,,38.62
,,,,,,,,,,,43.12
,,,,,,,,,,,27.74
,,,,,,,,,,,16.49
,,,,,,,,,,,22.53
,,,,,,,,,,,25.27
,,,,,,,,,,,24.07
,,,,,,,,,,,27.2
,,,,,,,,,,,21.99
,,,,,,,,,,,40.94
,,,,,,,,,,,41.75
,,,,,,,,,,,20.66
,,,,,,,,,,,20.82
-0.62,2.41,0.00603,1.05882,-0.03329,1.7315989,,1.02,0.998,1,2,14.88
,,,,,,,,,,,18.57
,,,,,,,,,,,41.49
,,,,,,,,,,,27.72
,,,,,,,,,,,22.06
2.79,4.6,0.00312,0.95255995,0.08270001,4.217186,,1.17,1.107,3,2,18.13
,,,,,,,,,,,22.05
,,,,,,,,,,,53.77
,,,,,,,,,,,23.76
,,,,,,,,,,,22.88
,,,,,,,,,,,22.15
0.04,0.04,0.71492,0.07368,0.0983,0.044117644,,3.1,0.785,3,4,21.11
4.88,8.69,0.00123,0.91105,0.13849,3.5216136,,0.74,1.007,6,3,26.02
,,,,,,,,,,,23.01
-0.68,2.06,0.026659999,0.87725997,-0.08123,5.7464423,,,1.842,10,10,42.14
4.35,4.64,0.01947,0.76733,0.22795999,1.9485247,,3.34,1.117,6,8,48.73
5.07,6.48,0.00243,0.95399004,0.27434,9.274165,,0.62,0.867,3,2,18.77
,,,,,,,,,,,29.55
0.564,,0.00035,0.08608,-0.99682,9.404909,,,1.158,,,25.23
,,,,,,,,,,,23.72
,,,,,,,,,,,23.72
0.19,0.17,0.060310002,0.6759,0.21902001,2.9136937,,4.42,0.51,1,1,21.41
0.19,,0.060310002,0.6759,0.21902001,2.9021313,,,0.51,1,1,21.41
,,,,,,,,,,,23.27
