trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
,,,,,,,,,,,23.48
,,,,,,,,,,,23.48
,,,,,,,,,,,22.81
,,,,,,,,,,,23.48
,,,,,,,,,,,22.81
,,,,,,,,,,,22.81
,,,,,,,,,,,22.81
,,,,,,,,,,,22.81
,,,,,,,,,,,22.81
,,,,,,,,,,,22.81
,,,,,,,,,,,22.84
,,,,,,,,,,,25.22
,,,,,,,,,,,25.22
,,,,,,,,,,,25.22
0.97,0.99,0.012510001,0.94965,-0.020869998,0.82185376,,3.8,0.733,1,1,11.47
,,,,,,,,,,,15.74
,,,,,,,,,,,25.22
,,,,,,,,,,,23.46
,,,,,,,,,,,24.46
,,,,,,,,,,,23.25
,,,,,,,,,,,22.66
,,,,,,,,,,,23.25
,,,,,,,,,,,23.25
,,,,,,,,,,,23.25
,,,,,,,,,,,23.25
,,,,,,,,,,,23.76
,,,,,,,,,,,21.37
,,,,,,,,,,,21.37
,,,,,,,,,,,21.37
,,,,,,,,,,,21.37
,,,,,,,,,,,20.54
,,,,,,,,,,,20.14
,,,,,,,,,,,27.75
,,,,,,,,,,,24.66
,,,,,,,,,,,25.03
,,,,,,,,,,,22.16
,,,,,,,,,,,22.11
,,,,,,,,,,,22.11
,,,,,,,,,,,48.32
,,,,,,,,,,,48.32
,,,,,,,,,,,23.32
100.32,154.92,0.14425,0.39254,0.06507,1.8770138,,0.58,0.36,3,5,17.01
,,,,,,,,,,,31.5
,,,,,,,,,,,20.82
,,,,,,,,,,,24.86
,,,,,,,,,,,20.82
,,,,,,,,,,,22.01
,,,,,,,,,,,27.05
,,,,,,,,,,,27.75
,,,,,,,,,,,27.75
,,,,,,,,,,,27.75
,,,,,,,,,,,25.32
,,,,,,,,,,,21.77
,,,,,,,,,,,25.24
1.679,,0.0032,0.95215,-0.047709998,0.004170429,,,0.94,1,1,13.65
-4.06,,0.00103,0.71557,-0.21114,4.6020193,,,0.498,2,2,20.52
122.79,150.79,0.51225,0.28774,0.16678,5.3589664,,,0.226,7,7,18.2
,,,,,,,,,,,26.9
,,,,,,,,,,,22.8
12.391,,0.00124,0.78282,0.1503,0.05694405,,,1.304,6,2,23.92
,,,,,,,,,,,24.53
,,,,,,,,,,,21.37
,,,,,,,,,,,24.92
,,,,,,,,,,,21.37
,,,,,,,,,,,21.94
,,,,,,,,,,,21.19
,,,,,,,,,,,23.13
,,,,,,,,,,,23.92
,,,,,,,,,,,30.09
,,,,,,,,,,,22.92
,,,,,,,,,,,21.59
,,,,,,,,,,,22.42
,,,,,,,,,,,25.34
,,,,,,,,,,,23.91
,,,,,,,,,,,23.91
,,,,,,,,,,,51.88
,,,,,,,,,,,51.88
,,,,,,,,,,,27.36
,,,,,,,,,,,22.86
,,,,,,,,,,,51.88
,,,,,,,,,,,22.23
,,,,,,,,,,,18.93
,,,,,,,,,,,23.93
,,,,,,,,,,,16.88
,,,,,,,,,,,24.65
,,,,,,,,,,,53.67
,,,,,,,,,,,23.91
,,,,,,,,,,,23.91
158.2,199.15,0.05053,0.50762004,0.03687,1.3156726,,1.24,1.077,3,5,16.8
,,,,,,,,,,,43.85
,,,,,,,,,,,20.15
,,,,,,,,,,,20.74
,,,,,,,,,,,20.74
,,,,,,,,,,,20.74
,,,,,,,,,,,20.74
,,,,,,,,,,,22.8
,,,,,,,,,,,22.8
,,,,,,,,,,,21.5
,,,,,,,,,,,27.71
,,,,,,,,,,,19.76
,,,,,,,,,,,23.27
,,,,,,,,,,,21.88
,,,,,,,,,,,21.88
,,,,,,,,,,,21.88
,,,,,,,,,,,21.88
,,,,,,,,,,,21.88
,,,,,,,,,,,43.66
,,,,,,,,,,,25.28
,,,,,,,,,,,23.54
2.67,,,0.26993,10.18099,59.802315,,6.91,0.951,,,22.2
1.18,,,0.33655,3.3794901,41.862286,,7.39,0.875,,,22.91
,,,,,,,,,,,22.97
,,,,,,,,,,,24.17
,,,,,,,,,,,19.22
,,,,,,,,,,,23.81
,,,,,,,,,,,23.81
,,,,,,,,,,,22.97
,,,,,,,,,,,23.06
,,,,,,,,,,,23.06
,,,,,,,,,,,23.06
5.69,,0.01792,0.68329,0.13097,0.01237896,,,0.91,4,9,27.64
,,,,,,,,,,,22.78
,,,,,,,,,,,48.23
,,,,,,,,,,,22.9
,,,,,,,,,,,22.9
,,,,,,,,,,,22.83
,,,,,,,,,,,22.05
,,,,,,,,,,,22.87
,,,,,,,,,,,22.96
,,,,,,,,,,,23.49
,,,,,,,,,,,22.87
,,,,,,,,,,,22.83
,,,,,,,,,,,22.78
,,,,,,,,,,,22.05
,,,,,,,,,,,14.65
,,,,,,,,,,,14.65
,,,,,,,,,,,14.65
,,,,,,,,,,,28.05
,,,,,,,,,,,21.18
,,,,,,,,,,,22.87
,,,,,,,,,,,22.91
,,,,,,,,,,,19.84
,,,,,,,,,,,24.01
-2.06,1.34,0.77457,0.17798,-0.020499999,0.27467626,,2.87,1.783,10,10,15.27
,,,,,,,,,,,23.67
12.245,,0.00013,0.72185,0.07375,0.014526696,,,1.049,9,6,18.57
,,,,,,,,,,,23.5
,,,,,,,,,,,23.46
,,,,,,,,,,,23.82
,,,,,,,,,,,23.46
,,,,,,,,,,,21.48
,,,,,,,,,,,20.02
,,,,,,,,,,,22.9
,,,,,,,,,,,22.01
,,,,,,,,,,,22.29
,,,,,,,,,,,22.02
-1.795,,0.03375,1.08016,0.1527,0.016185004,,,1.502,1,4,22.31
,,,,,,,,,,,21.0
,,,,,,,,,,,21.36
,,,,,,,,,,,21.19
,,,,,,,,,,,27.71
,,,,,,,,,,,17.56
,,,,,,,,,,,21.63
,,,,,,,,,,,25.46
,,,,,,,,,,,26.76
,,,,,,,,,,,30.15
,,,,,,,,,,,23.87
,,,,,,,,,,,23.87
,,,,,,,,,,,24.46
2.99,3.29,0.00068999996,0.61967,0.19463,2.854555,,6.05,1.482,3,5,20.82
,,,,,,,,,,,24.46
,,,,,,,,,,,20.33
,,,,,,,,,,,24.66
,,,,,,,,,,,31.68
,,,,,,,,,,,22.79
,,,,,,,,,,,23.09
,,,,,,,,,,,24.58
,,,,,,,,,,,22.88
,,,,,,,,,,,21.85
,,,,,,,,,,,23.07
,,,,,,,,,,,25.49
,,,,,,,,,,,22.2
,,,,,,,,,,,45.15
,,,,,,,,,,,29.13
,,,,,,,,,,,22.83
,,,,,,,,,,,31.79
,,,,,,,,,,,23.89
1.36,1.55,,0.3664,0.060300004,0.5018383,,5.82,0.335,4,3,29.01
,,,,,,,,,,,24.99
,,,,,,,,,,,26.82
,,,,,,,,,,,26.82
,,,,,,,,,,,23.2
,,,,,,,,,,,23.2
,,,,,,,,,,,25.31
,,,,,,,,,,,22.66
,,,,,,,,,,,22.12
,,,,,,,,,,,24.21
,,,,,,,,,,,22.12
,,,,,,,,,,,21.68
,,,,,,,,,,,24.21
,,,,,,,,,,,26.48
,,,,,,,,,,,22.29
,,,,,,,,,,,21.36
,,,,,,,,,,,21.04
,,,,,,,,,,,21.19
,,,,,,,,,,,45.7
,,,,,,,,,,,21.63
,,,,,,,,,,,21.42
,,,,,,,,,,,22.81
,,,,,,,,,,,45.7
,,,,,,,,,,,22.96
,,,,,,,,,,,22.76
,,,,,,,,,,,22.76
,,,,,,,,,,,22.96
,,,,,,,,,,,22.96
,,,,,,,,,,,23.32
,,,,,,,,,,,22.96
,,,,,,,,,,,21.72
,,,,,,,,,,,19.46
,,,,,,,,,,,19.71
,,,,,,,,,,,19.71
,,,,,,,,,,,19.62
,,,,,,,,,,,34.83
2.52,4.84,0.1351,0.32269,0.03293,0.5253237,,5.54,1.105,9,10,25.4
,,,,,,,,,,,24.21
,,,,,,,,,,,25.54
,,,,,,,,,,,16.3
,,,,,,,,,,,40.3
,,,,,,,,,,,40.3
,,,,,,,,,,,43.47
,,,,,,,,,,,40.3
,,,,,,,,,,,28.83
,,,,,,,,,,,40.99
0.5,,0.0073400005,0.56487,4.06157,122.52794,,0.13,1.172,,,53.01
,,,,,,,,,,,16.3
-0.18,,1.0000001e-05,0.16724001,-0.96821,20.195057,,9.99,1.302,,,15.93
,,,,,,,,,,,15.87
,,,,,,,,,,,16.3
,,,,,,,,,,,16.3
,,,,,,,,,,,22.85
,,,,,,,,,,,22.8
,,,,,,,,,,,25.88
,,,,,,,,,,,21.66
,,,,,,,,,,,24.17
,,,,,,,,,,,25.43
,,,,,,,,,,,25.21
,,,,,,,,,,,25.74
,,,,,,,,,,,23.15
,,,,,,,,,,,22.05
,,,,,,,,,,,22.23
,,,,,,,,,,,21.99
,,,,,,,,,,,22.34
,,,,,,,,,,,23.38
,,,,,,,,,,,22.7
,,,,,,,,,,,31.16
,,,,,,,,,,,44.1
,,,,,,,,,,,22.66
,,,,,,,,,,,31.16
,,,,,,,,,,,31.16
,,,,,,,,,,,24.06
,,,,,,,,,,,16.3
,,,,,,,,,,,22.85
,,,,,,,,,,,22.8
,,,,,,,,,,,22.98
,,,,,,,,,,,29.45
,,,,,,,,,,,22.36
,,,,,,,,,,,21.67
,,,,,,,,,,,22.36
,,,,,,,,,,,21.67
,,,,,,,,,,,28.88
,,,,,,,,,,,24.2
,,,,,,,,,,,22.91
,,,,,,,,,,,24.44
,,,,,,,,,,,23.0
,,,,,,,,,,,23.0
,,,,,,,,,,,23.0
,,,,,,,,,,,23.0
,,,,,,,,,,,24.7
,,,,,,,,,,,27.95
,,,,,,,,,,,26.56
,,,,,,,,,,,36.59
,,,,,,,,,,,30.25
,,,,,,,,,,,31.35
,,,,,,,,,,,22.88
,,,,,,,,,,,22.88
,,,,,,,,,,,26.55
,,,,,,,,,,,27.71
,,,,,,,,,,,23.87
,,,,,,,,,,,24.72
,,,,,,,,,,,23.81
,,,,,,,,,,,42.29
,,,,,,,,,,,42.56
,,,,,,,,,,,20.59
,,,,,,,,,,,20.59
,,,,,,,,,,,26.55
,,,,,,,,,,,39.14
,,,,,,,,,,,33.74
,,,,,,,,,,,16.16
,,,,,,,,,,,23.16
,,,,,,,,,,,21.1
,,,,,,,,,,,20.27
,,,,,,,,,,,23.92
,,,,,,,,,,,22.75
,,,,,,,,,,,28.26
,,,,,,,,,,,22.93
,,,,,,,,,,,28.78
,,,,,,,,,,,28.78
,,,,,,,,,,,28.78
,,,,,,,,,,,28.78
,,,,,,,,,,,28.78
,,,,,,,,,,,28.78
,,,,,,,,,,,22.36
,,,,,,,,,,,24.96
,,,,,,,,,,,22.57
,,,,,,,,,,,22.05
,,,,,,,,,,,22.97
,,,,,,,,,,,59.71
,,,,,,,,,,,23.55
,,,,,,,,,,,22.86
,,,,,,,,,,,23.57
,,,,,,,,,,,21.14
,,,,,,,,,,,24.29
,,,,,,,,,,,24.29
,,,,,,,,,,,24.29
,,,,,,,,,,,23.51
-182.79,-6.16,0.33983,0.25831,-0.16389,0.90295416,,0.44,0.783,4,5,24.83
8.07,,0.02169,1.0659,0.08902001,0.02275387,,,1.546,10,9,14.62
,,,,,,,,,,,23.9
,,,,,,,,,,,23.9
,,,,,,,,,,,23.91
,,,,,,,,,,,23.43
,,,,,,,,,,,41.16
,,,,,,,,,,,23.45
,,,,,,,,,,,23.8
,,,,,,,,,,,23.55
,,,,,,,,,,,24.19
,,,,,,,,,,,24.19
,,,,,,,,,,,18.7
,,,,,,,,,,,22.21
,,,,,,,,,,,23.28
,,,,,,,,,,,22.21
,,,,,,,,,,,16.07
,,,,,,,,,,,16.07
,,,,,,,,,,,23.07
,,,,,,,,,,,23.28
,,,,,,,,,,,26.27
,,,,,,,,,,,19.31
,,,,,,,,,,,23.45
,,,,,,,,,,,21.4
,,,,,,,,,,,26.99
,,,,,,,,,,,33.62
,,,,,,,,,,,23.98
,,,,,,,,,,,22.27
,,,,,,,,,,,24.27
,,,,,,,,,,,23.93
,,,,,,,,,,,23.93
0.94,133.62,0.00413,0.58019,0.19441,7.0683913,,2.25,0.469,2,3,5.53
,,,,,,,,,,,15.77
,,,,,,,,,,,24.41
12.34,17.64,0.00214,0.93247,0.22607,8.08514,,0.89,0.731,6,2,18.37
3.43,2.64,0.01035,0.77835,0.16048001,1.5350761,,1.09,1.404,6,2,20.52
,,,,,,,,,,,27.33
,,,,,,,,,,,27.33
,,,,,,,,,,,27.33
,,,,,,,,,,,27.33
,,,,,,,,,,,27.33
,,,,,,,,,,,21.47
,,,,,,,,,,,23.45
,,,,,,,,,,,23.45
6.162,,0.0029,0.88137,0.25198,0.042366743,,,1.096,8,3,16.7
,,,,,,,,,,,21.57
,,,,,,,,,,,21.75
,,,,,,,,,,,23.49
,,,,,,,,,,,23.49
,,,,,,,,,,,27.63
,,,,,,,,,,,23.49
93.53,,0.035380002,0.42346,,0.0035527288,,2.53,,1,1,15.74
,,,,,,,,,,,24.39
,,,,,,,,,,,22.11
,,,,,,,,,,,22.11
,,,,,,,,,,,22.97
,,,,,,,,,,,24.72
,,,,,,,,,,,22.76
,,,,,,,,,,,22.88
,,,,,,,,,,,19.79
,,,,,,,,,,,19.75
,,,,,,,,,,,26.54
,,,,,,,,,,,20.42
,,,,,,,,,,,25.49
,,,,,,,,,,,25.96
,,,,,,,,,,,15.82
,,,,,,,,,,,29.89
,,,,,,,,,,,25.37
,,,,,,,,,,,24.4
,,,,,,,,,,,21.82
,,,,,,,,,,,24.31
,,,,,,,,,,,22.03
,,,,,,,,,,,18.09
,,,,,,,,,,,19.46
,,,,,,,,,,,19.1
,,,,,,,,,,,20.91
142.6,145.97,0.120179996,0.44618,0.12167,2.0784578,,1.81,0.9,2,3,27.39
,,,,,,,,,,,20.73
,,,,,,,,,,,23.5
,,,,,,,,,,,21.85
,,,,,,,,,,,26.85
,,,,,,,,,,,24.99
,,,,,,,,,,,28.71
,,,,,,,,,,,31.16
,,,,,,,,,,,24.25
,,,,,,,,,,,26.47
,,,,,,,,,,,27.06
,,,,,,,,,,,22.17
,,,,,,,,,,,26.16
,,,,,,,,,,,50.83
,,,,,,,,,,,29.14
,,,,,,,,,,,24.87
,,,,,,,,,,,24.87
,,,,,,,,,,,25.86
,,,,,,,,,,,20.43
,,,,,,,,,,,20.43
,,,,,,,,,,,23.97
,,,,,,,,,,,52.41
,,,,,,,,,,,22.17
,,,,,,,,,,,22.58
,,,,,,,,,,,23.0
,,,,,,,,,,,23.81
,,,,,,,,,,,23.05
,,,,,,,,,,,24.56
,,,,,,,,,,,32.06
,,,,,,,,,,,20.43
,,,,,,,,,,,26.68
,,,,,,,,,,,20.86
,,,,,,,,,,,21.93
0.2,41.14,0.00691,0.6849,0.09661,5.801913,,2.37,0.573,2,3,18.36
,,,,,,,,,,,26.81
,,,,,,,,,,,21.93
,,,,,,,,,,,30.5
,,,,,,,,,,,30.5
,,,,,,,,,,,30.5
,,,,,,,,,,,21.89
,,,,,,,,,,,20.15
,,,,,,,,,,,44.17
,,,,,,,,,,,21.75
,,,,,,,,,,,17.38
,,,,,,,,,,,18.6
,,,,,,,,,,,21.84
,,,,,,,,,,,19.58
,,,,,,,,,,,23.79
,,,,,,,,,,,30.45
,,,,,,,,,,,21.75
,,,,,,,,,,,23.44
,,,,,,,,,,,22.64
,,,,,,,,,,,21.99
,,,,,,,,,,,23.68
,,,,,,,,,,,20.73
,,,,,,,,,,,23.68
,,,,,,,,,,,21.26
,,,,,,,,,,,21.26
,,,,,,,,,,,20.8
,,,,,,,,,,,19.81
,,,,,,,,,,,21.74
,,,,,,,,,,,22.64
,,,,,,,,,,,56.15
,,,,,,,,,,,56.15
,,,,,,,,,,,24.26
,,,,,,,,,,,24.78
,,,,,,,,,,,24.26
,,,,,,,,,,,56.15
,,,,,,,,,,,15.97
,,,,,,,,,,,15.97
,,,,,,,,,,,15.97
,,,,,,,,,,,26.19
,,,,,,,,,,,26.68
,,,,,,,,,,,28.23
,,,,,,,,,,,39.48
,,,,,,,,,,,26.19
-0.21,37.49,0.00259,0.73037004,-0.33778,15.886763,,2.55,0.73,2,4,10.11
97.7,112.36,0.31003,0.14737001,0.06283,1.4602562,,1.48,0.484,8,9,15.89
169.58,178.86,0.11012,0.44674,0.04222,0.65449214,,3.58,1.047,2,2,10.45
,,,,,,,,,,,19.39
,,,,,,,,,,,15.36
,,,,,,,,,,,28.89
,,,,,,,,,,,31.33
,,,,,,,,,,,25.94
,,,,,,,,,,,20.26
,,,,,,,,,,,32.91
,,,,,,,,,,,25.65
,,,,,,,,,,,29.79
,,,,,,,,,,,25.94
,,,,,,,,,,,25.94
,,,,,,,,,,,24.85
,,,,,,,,,,,23.25
,,,,,,,,,,,31.9
,,,,,,,,,,,26.46
,,,,,,,,,,,42.7
,,,,,,,,,,,30.23
,,,,,,,,,,,26.96
,,,,,,,,,,,28.32
,,,,,,,,,,,26.81
,,,,,,,,,,,23.02
,,,,,,,,,,,28.29
,,,,,,,,,,,28.29
,,,,,,,,,,,22.95
,,,,,,,,,,,22.38
,,,,,,,,,,,19.87
,,,,,,,,,,,19.87
,,,,,,,,,,,53.48
,,,,,,,,,,,20.28
,,,,,,,,,,,20.28
,,,,,,,,,,,24.78
,,,,,,,,,,,21.8
,,,,,,,,,,,39.67
,,,,,,,,,,,20.25
,,,,,,,,,,,22.97
,,,,,,,,,,,22.95
,,,,,,,,,,,23.07
,,,,,,,,,,,22.54
,,,,,,,,,,,22.57
,,,,,,,,,,,20.9
,,,,,,,,,,,32.73
,,,,,,,,,,,32.73
,,,,,,,,,,,32.73
,,,,,,,,,,,32.73
,,,,,,,,,,,29.45
,,,,,,,,,,,21.23
,,,,,,,,,,,25.41
,,,,,,,,,,,25.41
529.22,505.87,0.04665,0.6109,0.36330003,5.313767,,1.78,0.36,1,1,24.38
,,,,,,,,,,,24.35
,,,,,,,,,,,26.16
54.31,64.37,0.00513,0.62418,0.022349998,1.7291737,,0.81,0.504,2,2,25.66
,,,,,,,,,,,37.31
,,,,,,,,,,,37.31
,,,,,,,,,,,23.21
,,,,,,,,,,,23.21
,,,,,,,,,,,27.73
,,,,,,,,,,,26.16
,,,,,,,,,,,21.05
,,,,,,,,,,,22.78
,,,,,,,,,,,52.67
,,,,,,,,,,,37.31
,,,,,,,,,,,22.02
,,,,,,,,,,,26.27
,,,,,,,,,,,24.86
,,,,,,,,,,,22.73
,,,,,,,,,,,22.73
,,,,,,,,,,,22.73
,,,,,,,,,,,22.84
,,,,,,,,,,,23.83
12.07,15.97,0.111940004,0.4468,0.0299,0.47615832,,4.1,1.175,2,3,29.03
18.06,15.91,0.016490001,0.69689006,0.48106,3.8850935,,6.08,0.794,4,6,24.13
,,,,,,,,,,,21.57
,,,,,,,,,,,21.95
,,,,,,,,,,,22.45
,,,,,,,,,,,32.19
,,,,,,,,,,,22.45
,,,,,,,,,,,41.9
,,,,,,,,,,,47.47
,,,,,,,,,,,23.38
,,,,,,,,,,,22.35
,,,,,,,,,,,20.21
,,,,,,,,,,,22.52
,,,,,,,,,,,48.67
,,,,,,,,,,,25.56
,,,,,,,,,,,24.3
1386.04,963.87,0.054390002,0.58449,0.07906,0.66565245,,3.83,0.358,1,1,22.27
,,,,,,,,,,,26.79
,,,,,,,,,,,22.01
,,,,,,,,,,,21.16
,,,,,,,,,,,31.37
,,,,,,,,,,,20.35
-7.286,,0.00447,0.87964,0.06256,0.05776591,,,1.003,5,1,21.91
,,,,,,,,,,,22.69
,,,,,,,,,,,26.01
,,,,,,,,,,,21.0
,,,,,,,,,,,36.51
,,,,,,,,,,,36.49
,,,,,,,,,,,37.28
,,,,,,,,,,,38.56
,,,,,,,,,,,28.13
,,,,,,,,,,,26.92
,,,,,,,,,,,24.35
,,,,,,,,,,,27.13
,,,,,,,,,,,22.05
,,,,,,,,,,,22.05
,,,,,,,,,,,19.55
,,,,,,,,,,,22.81
,,,,,,,,,,,22.15
,,,,,,,,,,,23.54
,,,,,,,,,,,29.26
0.53,168.92,0.001,0.70142996,0.049640004,1.5193044,,5.94,0.566,1,1,20.39
,,,,,,,,,,,23.66
,,,,,,,,,,,23.66
,,,,,,,,,,,26.56
,,,,,,,,,,,22.05
,,,,,,,,,,,20.81
,,,,,,,,,,,20.78
,,,,,,,,,,,23.2
,,,,,,,,,,,24.88
,,,,,,,,,,,28.89
,,,,,,,,,,,22.25
,,,,,,,,,,,20.78
,,,,,,,,,,,20.78
,,,,,,,,,,,20.66
,,,,,,,,,,,20.94
,,,,,,,,,,,22.0
,,,,,,,,,,,20.78
,,,,,,,,,,,19.62
,,,,,,,,,,,21.93
,,,,,,,,,,,20.15
,,,,,,,,,,,24.01
,,,,,,,,,,,28.13
,,,,,,,,,,,23.97
,,,,,,,,,,,23.59
,,,,,,,,,,,23.59
,,,,,,,,,,,23.59
,,,,,,,,,,,23.59
,,,,,,,,,,,25.5
,,,,,,,,,,,58.3
,,,,,,,,,,,28.74
,,,,,,,,,,,20.46
,,,,,,,,,,,19.62
,,,,,,,,,,,19.62
,,,,,,,,,,,19.62
5.23,6.81,0.00903,0.75879997,0.17977,5.543291,,2.92,0.35,4,6,18.05
,,,,,,,,,,,20.7
,,,,,,,,,,,19.89
,,,,,,,,,,,20.78
,,,,,,,,,,,18.79
,,,,,,,,,,,19.74
,,,,,,,,,,,20.27
,,,,,,,,,,,32.84
,,,,,,,,,,,32.84
,,,,,,,,,,,31.57
,,,,,,,,,,,25.42
,,,,,,,,,,,29.08
,,,,,,,,,,,22.34
,,,,,,,,,,,17.8
,,,,,,,,,,,22.2
,,,,,,,,,,,22.73
,,,,,,,,,,,22.2
,,,,,,,,,,,22.53
,,,,,,,,,,,16.5
,,,,,,,,,,,24.07
,,,,,,,,,,,21.99
,,,,,,,,,,,19.62
,,,,,,,,,,,25.18
,,,,,,,,,,,20.17
,,,,,,,,,,,28.98
,,,,,,,,,,,28.98
,,,,,,,,,,,28.98
,,,,,,,,,,,23.51
-0.14,0.18,0.00607,0.37486,-0.1153,1.0566117,,4.04,0.924,1,3,25.61
,,,,,,,,,,,21.27
,,,,,,,,,,,24.23
,,,,,,,,,,,22.95
,,,,,,,,,,,22.81
0.94,2.05,0.61255,0.07215,0.01222,0.08190618,,2.99,1.001,4,6,28.82
,,,,,,,,,,,18.13
,,,,,,,,,,,18.13
,,,,,,,,,,,32.81
-2.74,,0.34983003,0.30838,-0.01432,0.80266166,,3.01,1.322,,,30.72
50.69,,0.48262,0.23035,0.04577,0.83261514,,1.11,1.837,8,4,27.5
122.69,,0.72431,0.15800999,0.18787001,6.0213633,,1.28,0.54,6,10,11.42
-2.74,81.31,0.34983003,0.30838,-0.01432,0.8023942,,3.01,1.322,,,30.72
,,,,,,,,,,,22.7
,,,,,,,,,,,22.46
,,,,,,,,,,,22.46
,,,,,,,,,,,22.7
,,,,,,,,,,,48.88
,,,,,,,,,,,29.36
,,,,,,,,,,,28.49
,,,,,,,,,,,28.49
,,,,,,,,,,,28.49
,,,,,,,,,,,28.49
,,,,,,,,,,,29.36
,,,,,,,,,,,22.1
,,,,,,,,,,,24.53
,,,,,,,,,,,22.92
,,,,,,,,,,,23.16
,,,,,,,,,,,22.9
,,,,,,,,,,,22.88
,,,,,,,,,,,22.88
,,,,,,,,,,,26.23
1.39,2.02,0.00972,1.00537,0.19577,9.929875,,0.44,1.223,10,4,55.17
,,,,,,,,,,,30.9
4.64,3.83,0.01035,0.77835,0.16048001,2.0886178,,1.09,1.404,6,2,20.52
,,,,,,,,,,,19.61
,,,,,,,,,,,21.45
,,,,,,,,,,,21.45
,,,,,,,,,,,21.03
,,,,,,,,,,,25.42
,,,,,,,,,,,22.8
,,,,,,,,,,,26.02
,,,,,,,,,,,24.09
,,,,,,,,,,,25.91
12.93,23.75,0.34122002,0.23386998,0.18917999,4.509798,,0.41,0.631,10,5,19.25
,,,,,,,,,,,26.85
,,,,,,,,,,,24.4
0.2,25.5,0.020550001,0.65161,0.02125,0.3071221,,3.83,0.522,1,3,21.86
,,,,,,,,,,,23.29
,,,,,,,,,,,24.09
,,,,,,,,,,,27.44
,,,,,,,,,,,24.02
,,,,,,,,,,,24.02
,,,,,,,,,,,20.09
,,,,,,,,,,,22.8
,,,,,,,,,,,27.43
,,,,,,,,,,,27.43
,,,,,,,,,,,43.77
,,,,,,,,,,,43.77
,,,,,,,,,,,23.28
,,,,,,,,,,,23.28
,,,,,,,,,,,21.58
,,,,,,,,,,,30.1
,,,,,,,,,,,30.1
,,,,,,,,,,,21.65
,,,,,,,,,,,22.55
,,,,,,,,,,,26.23
,,,,,,,,,,,22.21
,,,,,,,,,,,43.49
,,,,,,,,,,,43.49
,,,,,,,,,,,22.31
,,,,,,,,,,,27.29
,,,,,,,,,,,44.75
,,,,,,,,,,,20.99
,,,,,,,,,,,26.85
-5.23,,0.3071,0.34702,-0.01449,6.183303,,3.87,1.143,,,21.81
,,,,,,,,,,,22.4
,,,,,,,,,,,49.84
,,,,,,,,,,,20.99
,,,,,,,,,,,25.11
,,,,,,,,,,,22.54
,,,,,,,,,,,20.99
0.58,0.7,0.67015,0.13108,0.03706,0.63605255,,2.63,0.027,10,10,33.3
,,,,,,,,,,,20.99
